model,source,output,fkgl,sari,bertscore_f1
gpt4o,"The volcano culminates at 1,060 metres, and its crater measures roughly 300 metres in diameter.","The volcano's top is 1,060 meters high, and its crater is about 300 meters wide.",6.780000000000001,42.46400571174808,0.9520924091339111
gpt4o,"Traditionally, the leader of the National Party serves as Deputy Prime Minister when the Coalition is in government.","Usually, when the Coalition is in power, the National Party leader is the Deputy Prime Minister.",13.5125,45.76923947369142,0.9612910151481628
gpt4o,"News reports indicate that the poorer, rural villages were hardest hit.",News reports say that poorer villages in the countryside were most affected.,8.756666666666668,36.948540870135574,0.9719424247741699
gpt4o,"Under President and CEO Reynolds, the park operated until April 13, 2003, when it closed after a prolonged tourism decline following the September 11, 2001 terrorist attacks.","The park stayed open under President and CEO Reynolds until April 13, 2003. It closed because fewer people visited after the September 11, 2001 terrorist attacks.",9.44923076923077,50.27360995959454,0.966006338596344
gpt4o,"The mountain range forms the border between both countries for 150 kilometers, extending from the western border of Saxony to the Elbe river.",The mountain range is the border for 150 kilometers between the two countries. It goes from the western border of Saxony to the Elbe river.,6.749000000000002,53.24105890068387,0.9810737371444702
gpt4o,"The year 1976 saw Punk arrive on what some people perceived to be a stagnant music scene and NME, like other ""specialist"" publications, was slow to cover this new phenomenon.","In 1976, Punk music appeared in a music scene that some people thought was not changing much. The music magazine NME, like other similar magazines, was slow to write about this new music.",8.008636363636366,43.019963579278034,0.9353570342063904
gpt4o,Very few consumers of bi-porn identify as gay.,Not many people who watch bisexual porn say they are gay.,5.863636363636363,39.142152395204135,0.938682496547699
gpt4o,Local existence Not all Bundesländer have this subdivision; some are directly divided into districts.,Not all regions in Germany have this subdivision; some are split directly into districts.,10.098571428571429,40.046538832010256,0.9455286860466003
gpt4o,"As Norma dissipated, moisture from the cyclone was entrapped in a large extratropical low.","As Norma weakened, moisture from the cyclone got trapped in a large storm system.",5.884285714285717,40.62795746578189,0.9476452469825745
gpt4o,The Taiwan Strait or Formosa Strait is a 180 - km-wide (111.85 - mile-wide) strait between mainland China and Taiwan.,"The Taiwan Strait, also called the Formosa Strait, is a 180 km (112 miles) wide waterway between mainland China and Taiwan.",10.019047619047623,44.15906537589334,0.9466499090194702
gpt4o,Redwall is a series of fantasy novels by Brian Jacques.,Redwall is a group of fantasy books written by Brian Jacques.,5.863636363636363,41.914033050950515,0.9801038503646851
gpt4o,"Captive longevity is 20 to 30 years, with rare accounts of over 40 years, Reports of a individual living to 40 years in Philadelphia Zoo.","In captivity, they usually live 20 to 30 years. Some rare cases show they can live over 40 years. One lived to 40 years at the Philadelphia Zoo.",4.907142857142858,43.624182656823535,0.9253178238868713
gpt4o,"Mexican cinnamon hot chocolate is traditionally served alongside a variety of Mexican pastries known as pan dulce and, as in Spain, churros.","Mexican cinnamon hot chocolate is usually served with different Mexican pastries called pan dulce and, like in Spain, churros.",12.314736842105265,48.38122452729004,0.9798848628997803
gpt4o,"Plessur is an administrative district in the canton of Graubünden, Switzerland.",Plessur is a district in the Graubünden region of Switzerland.,6.010000000000002,30.714462896667204,0.9609426856040955
gpt4o,"In the historiography of Japan, the Edo period from 1590 to 1868 is also sometimes referred to as the early modern period.","In the history of Japan, the Edo period from 1590 to 1868 is sometimes called the early modern period.",10.451578947368422,55.30374176985081,0.974774956703186
gpt4o,"Among his published works were Peace, a Lyric Poem (1814); Resignation (1817); The Triumph of Christianity (1819); and The Soldier's Friend (1828).","He published several works: Peace, a Lyric Poem in 1814; Resignation in 1817; The Triumph of Christianity in 1819; and The Soldier's Friend in 1828.",12.096,29.174030513709347,0.9757384657859802
gpt4o,"However, this list contains substances which may have synthetic origins.",But this list has substances that might be man-made.,3.653333333333336,31.663427303508744,0.938978910446167
gpt4o,"Several marsupial herbivores, notably koalas and some possums, are relatively tolerant of it.","Some plant-eating marsupials, like koalas and some possums, can handle it well.",8.756666666666668,36.879983397430784,0.9526675939559937
gpt4o,"For a person to be inducted to the Hockey Hall of Fame, they must be nominated by an elected 18 - person selection committee which consists of Hockey Hall of Fame members and media personalities.","To join the Hockey Hall of Fame, a person must be nominated by an 18-person committee. This committee includes Hockey Hall of Fame members and media people.",8.467592592592595,42.255868639837104,0.9539383053779602
gpt4o,Shadow of the Hegemon (2001) is the second novel in the Ender's Shadow series (often called the Bean Quartet) by Orson Scott Card.,"""Shadow of the Hegemon"" (2001) is the second book in the Ender's Shadow series by Orson Scott Card. This series is also known as the Bean Quartet.",5.845370370370372,48.278267146072324,0.9732059240341187
gpt4o,"According to the study, if all this software had been developed by conventional proprietary means, it would have cost about $(US dollars) to develop in the United States.","The study says that if this software was made in the usual way by private companies, it would have cost about $(US dollars) in the United States.",11.547407407407409,46.550154568409766,0.9570766091346741
gpt4o,"In June 2008, it was announced that a further four-year deal would commence for the 2010 / 11 season, with the deal worth £125m.","In June 2008, they said there would be a new four-year agreement starting in the 2010/11 season, worth £125 million.",6.960000000000001,48.24449230943675,0.9555384516716003
gpt4o,History The first mention of the town dates from 1178.,The town was first mentioned in 1178.,0.6257142857142846,45.74150777169216,0.954613447189331
gpt4o,Fire Salamanders can have a very long lifespan.,Fire Salamanders can live for a long time.,5.230000000000004,61.66453172221055,0.9728794097900391
gpt4o,"The city has a larger population than the provincial capital, and ranks second in land area.",The city has more people than the provincial capital and is the second largest in land area.,9.781176470588235,41.98140316533577,0.9741684198379517
gpt4o,These cone photoreceptors are sensitive to different portions of the visible spectrum.,These cone photoreceptors can detect different parts of the visible light.,9.081818181818182,35.94719488844716,0.9655362367630005
gpt4o,"Due to its appearance at burial sites across the globe, the spiral most likely represented the ""life-death-rebirth"" cycle.","The spiral is seen at burial sites around the world, so it probably symbolized the ""life-death-rebirth"" cycle.",9.781176470588235,48.25825917326681,0.9682029485702515
gpt4o,"The Fert group first saw the large effect in multilayers that led to its naming, and first correctly explained the underlying physics.","The Fert group first noticed the strong effect in multilayers, which is why it got its name. They were also the first to correctly explain the science behind it.",6.340862068965521,35.40751122729628,0.9377477169036865
gpt4o,"The album was fueled by the single ""Fat Lip"", which reached the top position on the Billboard Modern Rock chart, making it the band's most successful single.","The album became popular because of the song ""Fat Lip."" This song was the band's most successful because it reached number one on the Billboard Modern Rock chart.",6.305714285714288,44.19267477734916,0.9501515626907349
gpt4o,"His baptism followed on May 3 in the river Lark, at Isleham.",He was baptized on May 3 in the river Lark at Isleham.,3.84,47.91549026061644,0.9755687117576599
gpt4o,"A night shift is either a group of workers who work during the night, or the period in which they work.","A night shift is either a group of people who work at night, or the time they work.",4.541111111111114,32.38454616006648,0.9748653769493103
gpt4o,"History Vaihingen may date back as far as 799 a. d., but the documents are not clear.","History Vaihingen might go back to 799 AD, but the documents are not clear.",6.727142857142859,26.01409273909427,0.9633318185806274
gpt4o,"It is not clear whether it is only a transient clump of dust, or if there is a solid moonlet at its core.",We do not know if it is just a temporary dust cloud or if there is a small solid moon inside.,7.209523809523812,29.694106654075377,0.939342200756073
gpt4o,"It was released on January 21, 2003 and garnered DVDX awards for best animated feature, best director, best editing, and best musical score.","It came out on January 21, 2003, and won DVDX awards for best animated movie, best director, best editing, and best music.",11.762727272727272,42.711490228178064,0.9798468351364136
gpt4o,"The strengthening trend abated early on July 8, due to wind shear, and Bertha rapidly weakened back to a Category 1 hurricane that afternoon.","The strengthening stopped early on July 8 because of wind shear, and Bertha quickly became weaker, turning back into a Category 1 hurricane that afternoon.",14.456,47.89128059077428,0.9744591116905212
